user.id,doc.id,rating
1813,1366,1
1813,1904,1
1813,1912,1
1813,5333,1
1813,7735,1
1813,7827,1
1813,9003,1
1813,9362,1
1813,10612,1
1814,1121,1
1814,1798,1
1814,6300,1
1814,12469,1
1814,12722,1
1814,13050,1
1814,14693,1
1814,15295,1
1814,15717,1
1814,16023,1
1814,16585,1
1814,16591,1
1814,16748,1
1814,16888,1
1814,16891,1
1815,32,1
1815,160,1
1815,419,1
1815,665,1
1815,1022,1
1815,1229,1
1815,1267,1
1815,1500,1
1815,1568,1
1815,1584,1
1815,1588,1
1815,1620,1
1815,1649,1
1815,2611,1
1815,2840,1
1815,3393,1
1815,3629,1
1815,4291,1
1815,4394,1
1815,5260,1
1815,5327,1
1815,5599,1
1815,6593,1
1815,6659,1
1815,6851,1
1815,6856,1
1815,7157,1
1815,7740,1
1815,8067,1
1815,8135,1
1815,8363,1
1815,8628,1
1815,8747,1
1815,8777,1
1815,8853,1
1815,8936,1
1815,9082,1
1815,9243,1
1815,9283,1
1815,10478,1
1815,10551,1
1815,10790,1
1815,10924,1
1815,10964,1
1815,11055,1
1815,11164,1
1815,12800,1
1816,927,1
1816,1371,1
1816,2781,1
1816,3145,1
1816,5260,1
1816,5410,1
1816,5923,1
1816,6411,1
1816,6493,1
1816,7861,1
1816,8124,1
1817,248,1
1817,1105,1
1817,1975,1
1817,2007,1
1817,2167,1
1817,2597,1
1817,5244,1
1817,5310,1
1817,6258,1
1817,6353,1
1817,6494,1
1817,6495,1
1817,11209,1
1818,4180,1
1818,12154,1
1818,13297,1
1818,14039,1
1818,15359,1
1818,16046,1
1818,16780,1
1818,16876,1
1818,16913,1
1818,16980,1
1819,1554,1
1819,1590,1
1819,1854,1
1819,2145,1
1819,4183,1
1819,4759,1
1819,8335,1
1819,8880,1
1819,9121,1
1819,16247,1
1820,747,1
1820,844,1
1820,897,1
1820,918,1
1820,937,1
1820,939,1
1820,940,1
1820,941,1
1820,942,1
1820,947,1
1820,1118,1
1820,1323,1
1820,1334,1
1820,1462,1
1820,1792,1
1820,1904,1
1820,1921,1
1820,1929,1
1820,1987,1
1820,1996,1
1820,1997,1
1820,2051,1
1820,2125,1
1820,2293,1
1820,2332,1
1820,2390,1
1820,2439,1
1820,2440,1
1820,2441,1
1820,2442,1
1820,2443,1
1820,2444,1
1820,2445,1
1820,2473,1
1820,2478,1
1820,2479,1
1820,2480,1
1820,2481,1
1820,2483,1
1820,2485,1
1820,2607,1
1820,2624,1
1820,2626,1
1820,2714,1
1820,2716,1
1820,2920,1
1820,2925,1
1820,2977,1
1820,3232,1
1820,3233,1
1820,3234,1
1820,3235,1
1820,3236,1
1820,3237,1
1820,3238,1
1820,3239,1
1820,3240,1
1820,3241,1
1820,3242,1
1820,3243,1
1820,3324,1
1820,3344,1
1820,3700,1
1820,3702,1
1820,3877,1
1820,4065,1
1820,4096,1
1820,4127,1
1820,4128,1
1820,4202,1
1820,4203,1
1820,4314,1
1820,4412,1
1820,4828,1
1820,5121,1
1820,5672,1
1820,5673,1
1820,5817,1
1820,5836,1
1820,5838,1
1820,6215,1
1820,7005,1
1820,11353,1
1820,11354,1
1820,13975,1
1821,1781,1
1821,2357,1
1821,2742,1
1821,3982,1
1821,5380,1
1821,9508,1
1821,9672,1
1821,10196,1
1821,10353,1
1821,10919,1
1821,11552,1
1821,11940,1
1821,12813,1
1821,12814,1
1821,12815,1
1821,12816,1
1821,12935,1
1821,13104,1
1821,13295,1
1821,14136,1
1821,14237,1
1821,14310,1
1821,14437,1
1821,14809,1
1821,15086,1
1821,15232,1
1821,15252,1
1821,15579,1
1821,15715,1
1821,15716,1
1821,15719,1
1821,16049,1
1821,16483,1
1822,1792,1
1822,3632,1
1822,4131,1
1822,6291,1
1822,9955,1
1822,10540,1
1822,11101,1
1822,12831,1
1822,13135,1
1822,13631,1
1822,13632,1
1822,13633,1
1822,13634,1
1822,13635,1
1822,13636,1
1822,13637,1
1822,13638,1
1822,13639,1
1822,13640,1
1822,13649,1
1822,13650,1
1822,13651,1
1822,13652,1
1822,13653,1
1822,13654,1
1822,13655,1
1822,13656,1
1822,13657,1
1822,13658,1
1822,13659,1
1822,13660,1
1822,13661,1
1822,13662,1
1822,13663,1
1822,13664,1
1822,13665,1
1822,13666,1
1822,13667,1
1822,13668,1
1822,13669,1
1822,13670,1
1822,13671,1
1822,13672,1
1822,13673,1
1822,13674,1
1822,13675,1
1822,13676,1
1822,13677,1
1822,13678,1
1822,13679,1
1822,13680,1
1822,13681,1
1822,13682,1
1822,13683,1
1822,13684,1
1822,13685,1
1822,13686,1
1822,13687,1
1822,13688,1
1822,13689,1
1822,13690,1
1822,13691,1
1822,13692,1
1822,13693,1
1822,13694,1
1822,13695,1
1822,13696,1
1822,13697,1
1822,13698,1
1822,13699,1
1822,13700,1
1822,13701,1
1822,13702,1
1822,13703,1
1822,13704,1
1822,13705,1
1822,13706,1
1822,13707,1
1822,13708,1
1822,13709,1
1822,13710,1
1822,13711,1
1822,13712,1
1822,13713,1
1822,13714,1
1822,13715,1
1822,13716,1
1822,13717,1
1822,13718,1
1822,13719,1
1822,13720,1
1822,13721,1
1822,13722,1
1822,13723,1
1822,13748,1
1822,13749,1
1822,13750,1
1822,13751,1
1822,13752,1
1822,13753,1
1822,13754,1
1822,13755,1
1822,13756,1
1822,13757,1
1822,13758,1
1822,13763,1
1822,13764,1
1822,13765,1
1822,13766,1
1822,13767,1
1822,13768,1
1822,13769,1
1822,13770,1
1822,13771,1
1822,13772,1
1822,13773,1
1822,13774,1
1822,13775,1
1822,13776,1
1822,13777,1
1822,13778,1
1822,13779,1
1822,13780,1
1822,13781,1
1822,13782,1
1822,13783,1
1822,13787,1
1822,13788,1
1822,13789,1
1822,13790,1
1822,13905,1
1822,14041,1
1822,14042,1
1822,14043,1
1822,14044,1
1822,14045,1
1822,14046,1
1823,102,1
1823,802,1
1823,862,1
1823,978,1
1823,2216,1
1823,2462,1
1823,2501,1
1823,3083,1
1823,3446,1
1823,3447,1
1823,3516,1
1823,3776,1
1823,4364,1
1823,4398,1
1823,4507,1
1823,4833,1
1823,4863,1
1823,4888,1
1823,4904,1
1823,5119,1
1823,5139,1
1823,5268,1
1823,5434,1
1823,5769,1
1823,6189,1
1823,6234,1
1823,6265,1
1823,6267,1
1823,6280,1
1823,6365,1
1823,6784,1
1823,6957,1
1823,6979,1
1823,6980,1
1823,7281,1
1823,7569,1
1823,8588,1
1823,8812,1
1823,9056,1
1823,9605,1
1823,9850,1
1823,10965,1
1823,11829,1
1823,11907,1
1824,29,1
1824,78,1
1824,102,1
1824,381,1
1824,478,1
1824,531,1
1824,759,1
1824,828,1
1824,987,1
1824,1086,1
1824,1462,1
1824,1735,1
1824,1919,1
1824,1920,1
1824,1927,1
1824,1948,1
1824,1949,1
1824,1952,1
1824,1953,1
1824,2435,1
1824,2688,1
1824,2931,1
1824,3330,1
1824,3419,1
1824,3697,1
1824,3886,1
1824,3922,1
1824,3931,1
1824,3954,1
1824,3961,1
1824,4437,1
1824,4445,1
1824,4448,1
1824,4791,1
1824,4875,1
1824,4982,1
1824,5130,1
1824,5335,1
1824,5548,1
1824,5972,1
1824,6500,1
1824,6555,1
1824,7130,1
1824,7148,1
1824,7207,1
1824,7271,1
1824,7301,1
1824,7813,1
1824,7840,1
1824,7871,1
1824,8473,1
1824,8559,1
1824,8774,1
1824,8859,1
1824,8946,1
1824,9372,1
1824,10063,1
1824,10074,1
1824,10391,1
1824,10536,1
1824,11568,1
1824,13544,1
1824,15433,1
1824,15841,1
1825,174,1
1825,329,1
1825,542,1
1825,547,1
1825,710,1
1825,1046,1
1825,1114,1
1825,1152,1
1825,1195,1
1825,1377,1
1825,1424,1
1825,1666,1
1825,1678,1
1825,1837,1
1825,1858,1
1825,2004,1
1825,2157,1
1825,2220,1
1825,2241,1
1825,2597,1
1825,2908,1
1825,3225,1
1825,3432,1
1825,3585,1
1825,4297,1
1825,4642,1
1825,5683,1
1825,5776,1
1825,5791,1
1825,5800,1
1825,6008,1
1825,6258,1
1825,6269,1
1825,6431,1
1825,6692,1
1825,6870,1
1825,7429,1
1825,7927,1
1825,8225,1
1825,8975,1
1825,8976,1
1825,8977,1
1825,8978,1
1825,8979,1
1825,8980,1
1826,48,1
1826,975,1
1826,1051,1
1826,1539,1
1826,1559,1
1826,1589,1
1826,1603,1
1826,1617,1
1826,1627,1
1826,1635,1
1826,1695,1
1826,1705,1
1826,1874,1
1826,1896,1
1826,2147,1
1826,2197,1
1826,3440,1
1826,4291,1
1826,4326,1
1826,5580,1
1826,5786,1
1826,5893,1
1826,5903,1
1826,5914,1
1826,6009,1
1826,6144,1
1826,6590,1
1826,6815,1
1826,7050,1
1826,7081,1
1826,7302,1
1826,7760,1
1826,8763,1
1826,8816,1
1826,9029,1
1826,9063,1
1826,9225,1
1826,9244,1
1826,9443,1
1826,9659,1
1826,9822,1
1826,9823,1
1826,9831,1
1826,9832,1
1826,9909,1
1826,9915,1
1826,10007,1
1826,10055,1
1826,10188,1
1826,10209,1
1826,10400,1
1826,11072,1
1826,11588,1
1826,11696,1
1826,11883,1
1826,12544,1
1826,12738,1
1826,12942,1
1826,13289,1
1826,13468,1
1826,13525,1
1826,13740,1
1826,14258,1
1826,14594,1
1826,14897,1
1826,15092,1
1826,15975,1
1826,16107,1
1826,16196,1
1826,16223,1
1827,2,1
1827,43,1
1827,1241,1
1827,1544,1
1827,1674,1
1827,2641,1
1827,2680,1
1827,2945,1
1827,4023,1
1827,4092,1
1827,4133,1
1827,4272,1
1827,4472,1
1827,5455,1
1827,7307,1
1827,8439,1
1827,10370,1
1827,11600,1
1827,12238,1
1828,769,1
1828,1713,1
1828,3847,1
1828,4020,1
1828,4407,1
1828,4621,1
1828,5347,1
1828,5746,1
1828,5978,1
1828,6420,1
1828,6849,1
1828,7473,1
1828,8849,1
1828,9154,1
1828,9202,1
1828,9971,1
1828,10891,1
1828,11643,1
1828,11744,1
1828,12593,1
1828,12772,1
1828,12778,1
1828,12779,1
1828,12826,1
1828,12975,1
1828,12980,1
1828,12985,1
1828,13056,1
1828,13070,1
1828,13338,1
1828,13473,1
1828,14645,1
1829,51,1
1829,1540,1
1829,7032,1
1829,7070,1
1829,7614,1
1829,7824,1
1829,8400,1
1829,8880,1
1829,8924,1
1829,9366,1
1829,9466,1
1829,10985,1
1829,11145,1
1829,11507,1
1829,11701,1
1829,12025,1
1829,12386,1
1829,13892,1
1829,14348,1
1829,14426,1
1829,14505,1
1829,15108,1
1829,15225,1
1829,15901,1
1829,16041,1
1829,16188,1
1830,248,1
1830,1010,1
1830,1096,1
1830,1222,1
1830,1691,1
1830,3519,1
1830,4957,1
1830,5878,1
1830,8416,1
1830,8859,1
1830,9596,1
1830,11179,1
1831,3,1
1831,15,1
1831,20,1
1831,227,1
1831,282,1
1831,401,1
1831,568,1
1831,655,1
1831,656,1
1831,1373,1
1831,1523,1
1831,1684,1
1831,2079,1
1831,3946,1
1831,3948,1
1831,4460,1
1831,4461,1
1831,4548,1
1831,6928,1
1831,7164,1
1831,11622,1
1831,13562,1
1831,13887,1
1832,200,1
1832,243,1
1832,248,1
1832,294,1
1832,437,1
1832,454,1
1832,522,1
1832,553,1
1832,629,1
1832,632,1
1832,657,1
1832,667,1
1832,716,1
1832,922,1
1832,938,1
1832,992,1
1832,1000,1
1832,1010,1
1832,1014,1
1832,1036,1
1832,1044,1
1832,1046,1
1832,1088,1
1832,1109,1
1832,1111,1
1832,1134,1
1832,1161,1
1832,1168,1
1832,1182,1
1832,1183,1
1832,1187,1
1832,1197,1
1832,1199,1
1832,1204,1
1832,1210,1
1832,1214,1
1832,1247,1
1832,1256,1
1832,1265,1
1832,1382,1
1832,1440,1
1832,1460,1
1832,1520,1
1832,1666,1
1832,1707,1
1832,1768,1
1832,1772,1
1832,1863,1
1832,1892,1
1832,1901,1
1832,1929,1
1832,1965,1
1832,1975,1
1832,2035,1
1832,2041,1
1832,2111,1
1832,2112,1
1832,2164,1
1832,2167,1
1832,2217,1
1832,2222,1
1832,2227,1
1832,2229,1
1832,2233,1
1832,2236,1
1832,2238,1
1832,2241,1
1832,2257,1
1832,2264,1
1832,2434,1
1832,2532,1
1832,2646,1
1832,2804,1
1832,2929,1
1832,3057,1
1832,3059,1
1832,3063,1
1832,3066,1
1832,3189,1
1832,3222,1
1832,3369,1
1832,3417,1
1832,3496,1
1832,3574,1
1832,3738,1
1832,3745,1
1832,3770,1
1832,3776,1
1832,3809,1
1832,3897,1
1832,3914,1
1832,3973,1
1832,4021,1
1832,4051,1
1832,4070,1
1832,4121,1
1832,4198,1
1832,4614,1
1832,4631,1
1832,4634,1
1832,4652,1
1832,4658,1
1832,4805,1
1832,4909,1
1832,4933,1
1832,4984,1
1832,5153,1
1832,5274,1
1832,5302,1
1832,5424,1
1832,5516,1
1832,6168,1
1832,6314,1
1832,6315,1
1832,6316,1
1832,6378,1
1832,6404,1
1832,6428,1
1832,6429,1
1832,6490,1
1832,6614,1
1832,6628,1
1832,6664,1
1832,6667,1
1832,6759,1
1832,6782,1
1832,6881,1
1832,7120,1
1832,7193,1
1832,7231,1
1832,7287,1
1832,7298,1
1832,7488,1
1832,7559,1
1832,7607,1
1832,7751,1
1832,7916,1
1832,7926,1
1832,7985,1
1832,8002,1
1832,8145,1
1832,8379,1
1832,8575,1
1832,8689,1
1832,8722,1
1832,8837,1
1832,8845,1
1832,8877,1
1832,8878,1
1832,8879,1
1832,9090,1
1832,9134,1
1832,9196,1
1832,9382,1
1832,9393,1
1832,9683,1
1832,9718,1
1832,9727,1
1832,9730,1
1832,9736,1
1832,9751,1
1832,9866,1
1832,9868,1
1832,9954,1
1832,10074,1
1832,10076,1
1832,10217,1
1832,10352,1
1832,10437,1
1832,10443,1
1832,10444,1
1832,10497,1
1832,10519,1
1832,10542,1
1832,10556,1
1832,10571,1
1832,10601,1
1832,10690,1
1832,10791,1
1832,10823,1
1832,11133,1
1832,11648,1
1832,11724,1
1832,12104,1
1832,13006,1
1832,13012,1
1832,13029,1
1832,13189,1
1832,13339,1
1832,13836,1
1832,14203,1
1832,14996,1
1832,16045,1
1832,16046,1
1832,16088,1
1832,16218,1
1832,16245,1
1833,3,1
1833,5,1
1833,15,1
1833,17,1
1833,28,1
1833,29,1
1833,53,1
1833,103,1
1833,248,1
1833,381,1
1833,401,1
1833,478,1
1833,482,1
1833,484,1
1833,486,1
1833,704,1
1833,705,1
1833,747,1
1833,918,1
1833,919,1
1833,1015,1
1833,1024,1
1833,1942,1
1833,1956,1
1833,2001,1
1833,2474,1
1833,2779,1
1833,3446,1
1833,3597,1
1833,3707,1
1833,4031,1
1833,4096,1
1833,4203,1
1833,5035,1
1833,5156,1
1833,6493,1
1833,6542,1
1833,6820,1
1833,7005,1
1833,7321,1
1833,7762,1
1833,7958,1
1833,8304,1
1833,8327,1
1833,8792,1
1833,9195,1
1833,9551,1
1833,9836,1
1833,10177,1
1833,10593,1
1833,10920,1
1833,10945,1
1833,11080,1
1833,11148,1
1833,11195,1
1833,11232,1
1833,11685,1
1833,11886,1
1833,12458,1
1833,13091,1
1833,13491,1
1833,13514,1
1833,13562,1
1833,13884,1
1833,14068,1
1833,14103,1
1833,14263,1
1833,14291,1
1833,14309,1
1833,14458,1
1833,14791,1
1833,15066,1
1833,15159,1
1833,15242,1
1833,15257,1
1833,15329,1
1833,15464,1
1833,15629,1
1833,15677,1
1833,15712,1
1833,15779,1
1833,15784,1
1833,15896,1
1833,16066,1
1834,73,1
1834,1383,1
1834,1442,1
1834,1445,1
1834,1536,1
1834,1767,1
1834,1768,1
1834,1771,1
1834,2041,1
1834,2147,1
1834,2386,1
1834,3293,1
1834,3717,1
1834,4629,1
1834,4790,1
1834,4871,1
1834,4979,1
1834,5022,1
1834,5130,1
1834,5131,1
1834,5789,1
1834,6245,1
1834,6332,1
1834,6945,1
1834,7207,1
1834,7749,1
1834,7984,1
1834,8003,1
1834,8134,1
1834,8256,1
1834,8933,1
1834,9343,1
1834,9944,1
1834,9945,1
1834,9946,1
1834,12505,1
1834,13202,1
1835,10,1
1835,1033,1
1835,1148,1
1835,1153,1
1835,1762,1
1835,1904,1
1835,1910,1
1835,1911,1
1835,2072,1
1835,2074,1
1835,2205,1
1835,2230,1
1835,2511,1
1835,2605,1
1835,2976,1
1835,4064,1
1835,4390,1
1835,4391,1
1835,4392,1
1835,4923,1
1835,5022,1
1835,5942,1
1835,6096,1
1835,6446,1
1835,6728,1
1835,7056,1
1835,7086,1
1835,7761,1
1835,8122,1
1835,8316,1
1835,8329,1
1835,8450,1
1835,8537,1
1835,8554,1
1835,8688,1
1835,8858,1
1835,8922,1
1835,8937,1
1835,9124,1
1835,9531,1
1835,10114,1
1835,10555,1
1835,10953,1
1835,11139,1
1835,11425,1
1835,11486,1
1835,11732,1
1835,13434,1
1836,3186,1
1836,3982,1
1836,5035,1
1836,6189,1
1836,6502,1
1836,6542,1
1836,7673,1
1836,7764,1
1836,7923,1
1836,7970,1
1836,8159,1
1836,8161,1
1836,9165,1
1836,9967,1
1836,10090,1
1836,10664,1
1837,83,1
1837,251,1
1837,539,1
1837,651,1
1837,685,1
1837,686,1
1837,688,1
1837,806,1
1837,870,1
1837,1241,1
1837,1320,1
1837,1539,1
1837,1549,1
1837,1550,1
1837,1558,1
1837,1564,1
1837,1565,1
1837,1601,1
1837,1628,1
1837,1651,1
1837,1659,1
1837,1674,1
1837,1738,1
1837,2301,1
1837,2658,1
1837,2668,1
1837,2711,1
1837,3089,1
1837,3149,1
1837,3339,1
1837,3910,1
1837,3925,1
1837,3964,1
1837,4156,1
1837,4361,1
1837,4645,1
1837,5717,1
1837,6139,1
1837,6433,1
1837,6813,1
1837,7359,1
1837,7900,1
1837,8156,1
1837,8583,1
1837,8683,1
1837,9230,1
1837,9582,1
1837,9677,1
1837,9686,1
1837,9917,1
1837,9995,1
1837,10281,1
1837,10577,1
1837,10777,1
1837,11033,1
1837,11106,1
1837,11580,1
1837,12883,1
1837,13110,1
1837,13111,1
1837,13193,1
1837,13212,1
1837,13247,1
1837,13315,1
1837,13550,1
1837,13818,1
1837,13980,1
1837,14012,1
1837,14213,1
1837,14340,1
1837,14475,1
1837,14509,1
1837,14529,1
1837,14573,1
1837,14711,1
1837,14939,1
1837,15283,1
1837,15310,1
1837,15356,1
1837,15422,1
1837,15507,1
1837,15527,1
1837,15546,1
1837,15586,1
1837,15624,1
1837,15631,1
1837,15637,1
1837,15648,1
1837,15664,1
1837,15708,1
1837,15730,1
1837,15759,1
1837,15834,1
1837,15854,1
1837,15926,1
1837,15931,1
1837,15991,1
1837,15998,1
1837,16001,1
1837,16009,1
1837,16051,1
1837,16069,1
1837,16101,1
1837,16153,1
1837,16155,1
1837,16184,1
1837,16281,1
1837,16293,1
1837,16319,1
1837,16434,1
1837,16467,1
1837,16473,1
1837,16476,1
1837,16607,1
1838,3,1
1838,9,1
1838,15,1
1838,28,1
1838,29,1
1838,38,1
1838,43,1
1838,98,1
1838,442,1
1838,455,1
1838,667,1
1838,678,1
1838,679,1
1838,702,1
1838,935,1
1838,1105,1
1838,1114,1
1838,1115,1
1838,1169,1
1838,1174,1
1838,1184,1
1838,1185,1
1838,1187,1
1838,1203,1
1838,1204,1
1838,1207,1
1838,1211,1
1838,1214,1
1838,1220,1
1838,1221,1
1838,1442,1
1838,1460,1
1838,1669,1
1838,1802,1
1838,1901,1
1838,1902,1
1838,1904,1
1838,1944,1
1838,1945,1
1838,1968,1
1838,1975,1
1838,2144,1
1838,2228,1
1838,2242,1
1838,2289,1
1838,2389,1
1838,2678,1
1838,2679,1
1838,2778,1
1838,2782,1
1838,3141,1
1838,3299,1
1838,3592,1
1838,3859,1
1838,4102,1
1838,4230,1
1838,4531,1
1838,4548,1
1838,4621,1
1838,4654,1
1838,4693,1
1838,4694,1
1838,4700,1
1838,4932,1
1838,5066,1
1838,5128,1
1838,5166,1
1838,5297,1
1838,5310,1
1838,5480,1
1838,5600,1
1838,5621,1
1838,5764,1
1838,5821,1
1838,5899,1
1838,5911,1
1838,5927,1
1838,6034,1
1838,6379,1
1838,6648,1
1838,6877,1
1838,6892,1
1838,6980,1
1838,7007,1
1838,7034,1
1838,7138,1
1838,7427,1
1838,7569,1
1838,7832,1
1838,7864,1
1838,7883,1
1838,7884,1
1838,8098,1
1838,8227,1
1838,8304,1
1838,8507,1
1838,8579,1
1838,8677,1
1838,8773,1
1838,8859,1
1838,8982,1
1838,9061,1
1838,9189,1
1838,9213,1
1838,9274,1
1838,10069,1
1838,10107,1
1838,10157,1
1838,10158,1
1838,10159,1
1838,10160,1
1838,10161,1
1838,10162,1
1838,10364,1
1838,10824,1
1838,11157,1
1838,11214,1
1838,11751,1
1838,11889,1
1838,11917,1
1838,12083,1
1838,12601,1
1838,12806,1
1838,13054,1
1838,13182,1
1838,13973,1
1838,14026,1
1838,14099,1
1838,14203,1
1838,14238,1
1838,14290,1
1838,14367,1
1838,14661,1
1838,14901,1
1838,15099,1
1838,15349,1
1839,8,1
1839,16,1
1839,43,1
1839,64,1
1839,108,1
1839,622,1
1839,774,1
1839,1532,1
1839,1573,1
1839,2999,1
1839,3071,1
1839,3171,1
1839,3854,1
1839,4040,1
1839,4760,1
1839,5161,1
1839,5202,1
1839,5571,1
1839,5600,1
1839,5816,1
1839,6135,1
1839,6161,1
1839,6851,1
1839,8135,1
1839,8907,1
1839,9079,1
1839,9883,1
1839,10070,1
1839,10779,1
1839,10781,1
1839,10782,1
1839,11183,1
1839,11959,1
1839,12377,1
1839,12527,1
1839,12637,1
1839,12758,1
1839,12794,1
1839,13078,1
1839,13223,1
1839,15857,1
1839,16897,1
1840,552,1
1840,965,1
1840,1343,1
1840,1344,1
1840,1348,1
1840,1349,1
1840,1389,1
1840,2303,1
1840,2304,1
1840,2309,1
1840,2990,1
1840,2992,1
1840,2994,1
1840,3222,1
1840,3872,1
1840,3969,1
1840,4631,1
1840,4632,1
1840,4633,1
1840,4634,1
1840,4635,1
1841,6563,1
1841,7101,1
1841,8901,1
1841,9298,1
1841,10379,1
1841,10801,1
1841,12074,1
1841,12615,1
1841,13124,1
1841,14108,1
1841,15036,1
1842,1731,1
1842,2029,1
1842,2716,1
1842,2732,1
1842,2733,1
1842,2819,1
1842,2972,1
1842,4130,1
1842,8182,1
1842,13234,1
1842,13580,1
1842,13938,1
1842,14133,1
1842,14965,1
1842,15303,1
1842,15306,1
1843,816,1
1843,907,1
1843,1746,1
1843,2446,1
1843,2607,1
1843,2730,1
1843,2940,1
1843,2986,1
1843,3262,1
1843,3387,1
1843,3982,1
1843,5001,1
1843,5266,1
1843,5283,1
1843,5672,1
1843,6065,1
1843,6085,1
1843,6371,1
1843,6596,1
1843,7456,1
1843,7899,1
1843,8110,1
1843,8328,1
1843,9057,1
1843,9521,1
1843,9905,1
1843,10195,1
1843,10673,1
1843,10700,1
1843,10721,1
1843,10858,1
1843,14421,1
1844,1214,1
1844,1804,1
1844,1983,1
1844,2089,1
1844,2091,1
1844,2222,1
1844,2226,1
1844,2236,1
1844,2775,1
1844,2776,1
1844,2777,1
1844,2778,1
1844,2779,1
1844,2780,1
1844,2781,1
1844,2782,1
1844,2783,1
1845,4,1
1845,16,1
1845,653,1
1845,1111,1
1845,2368,1
1845,2988,1
1845,4070,1
1845,5837,1
1845,6141,1
1845,6494,1
1845,6863,1
1845,8951,1
1845,9944,1
1845,10055,1
1845,10911,1
1845,11094,1
1845,13562,1
1845,13904,1
1845,14422,1
1845,16544,1
1846,922,1
1846,2300,1
1846,3712,1
1846,3982,1
1846,4344,1
1846,5268,1
1846,6545,1
1846,6613,1
1846,7828,1
1846,8091,1
1846,9104,1
1846,11528,1
1847,1001,1
1847,1182,1
1847,2354,1
1847,2558,1
1847,5668,1
1847,6166,1
1847,6554,1
1847,7095,1
1847,8507,1
1847,10453,1
1848,7999,1
1848,9104,1
1848,9165,1
1848,9175,1
1848,9464,1
1848,9967,1
1848,10606,1
1848,11329,1
1848,12192,1
1848,12843,1
1848,13366,1
1848,13444,1
1848,13943,1
1848,14019,1
1848,14178,1
1849,1247,1
1849,2094,1
1849,2235,1
1849,2236,1
1849,2794,1
1849,3579,1
1849,3939,1
1849,4682,1
1849,5851,1
1849,6808,1
1849,8021,1
1849,8221,1
1849,9407,1
1849,9638,1
1849,10142,1
1849,10455,1
1849,11040,1
1849,11120,1
1849,12156,1
1849,13605,1
1849,14559,1
1849,14681,1
1850,761,1
1850,834,1
1850,835,1
1850,836,1
1850,839,1
1850,841,1
1850,846,1
1850,861,1
1850,1116,1
1850,1479,1
1850,2440,1
1850,2444,1
1850,2471,1
1850,6752,1
1850,7206,1
1850,7240,1
1850,10295,1
1850,10410,1
1850,14222,1
1850,15284,1
1850,15434,1
1851,1,1
1851,3,1
1851,5,1
1851,8,1
1851,15,1
1851,16,1
1851,29,1
1851,32,1
1851,35,1
1851,36,1
1851,40,1
1851,43,1
1851,44,1
1851,62,1
1851,63,1
1851,64,1
1851,65,1
1851,129,1
1851,160,1
1851,188,1
1851,206,1
1851,255,1
1851,369,1
1851,487,1
1851,754,1
1851,919,1
1851,1022,1
1851,1201,1
1851,1229,1
1851,1290,1
1851,1500,1
1851,1503,1
1851,1524,1
1851,1525,1
1851,1526,1
1851,1533,1
1851,1534,1
1851,1540,1
1851,1558,1
1851,1568,1
1851,1569,1
1851,1576,1
1851,1579,1
1851,1580,1
1851,1585,1
1851,1589,1
1851,1591,1
1851,1605,1
1851,1606,1
1851,1610,1
1851,1612,1
1851,1613,1
1851,1620,1
1851,1624,1
1851,1627,1
1851,1628,1
1851,1630,1
1851,1631,1
1851,1633,1
1851,1641,1
1851,1646,1
1851,1650,1
1851,1658,1
1851,1663,1
1851,1674,1
1851,1697,1
1851,1797,1
1851,1956,1
1851,1978,1
1851,2080,1
1851,2197,1
1851,2491,1
1851,2611,1
1851,2621,1
1851,2622,1
1851,2827,1
1851,2840,1
1851,2941,1
1851,3211,1
1851,3213,1
1851,3324,1
1851,3391,1
1851,3629,1
1851,3743,1
1851,4040,1
1851,4072,1
1851,4270,1
1851,4296,1
1851,5059,1
1851,5582,1
1851,5804,1
1851,5867,1
1851,6000,1
1851,6053,1
1851,6290,1
1851,6419,1
1851,6422,1
1851,6721,1
1851,6722,1
1851,6778,1
1851,6840,1
1851,6851,1
1851,6856,1
1851,7053,1
1851,7115,1
1851,7116,1
1851,7197,1
1851,7276,1
1851,7583,1
1851,7635,1
1851,7638,1
1851,7690,1
1851,7756,1
1851,7932,1
1851,8135,1
1851,8236,1
1851,8278,1
1851,8388,1
1851,8392,1
1851,8825,1
1851,8880,1
1851,9138,1
1851,9139,1
1851,9145,1
1851,9149,1
1851,9714,1
1851,10134,1
1851,10230,1
1851,10347,1
1851,10819,1
1851,10836,1
1851,11333,1
1851,11900,1
1851,12050,1
1851,12125,1
1851,12377,1
1851,12390,1
1851,12576,1
1851,13341,1
1851,14586,1
1851,14609,1
1851,14722,1
1851,15010,1
1851,15360,1
1852,661,1
1852,862,1
1852,1155,1
1852,2310,1
1852,3843,1
1852,5146,1
1852,8714,1
1852,9907,1
1852,11308,1
1852,12611,1
1853,293,1
1853,2585,1
1853,2586,1
1853,6205,1
1853,8614,1
1853,8745,1
1853,10511,1
1853,11371,1
1853,11668,1
1853,11820,1
1854,12,1
1854,1509,1
1854,3584,1
1854,4662,1
1854,5984,1
1854,6647,1
1854,7150,1
1854,7492,1
1854,7494,1
1854,7495,1
1854,7496,1
1854,7498,1
1854,7501,1
1854,7502,1
1854,8644,1
1854,8645,1
1854,9089,1
1854,9972,1
1854,10435,1
1854,10547,1
1854,10704,1
1854,10848,1
1854,12041,1
1854,12323,1
1854,13223,1
1854,13503,1
1854,14036,1
1854,14701,1
1854,14752,1
